id,bus_id,pmu_id,event_date,event_time,vol_mag,vol_angle,current_mag,current_angle,frequency,rocof
3999,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9947,-11.515,0.7055,-79.585,60.011,0.0119
4000,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9929,-11.515,0.7054,-79.582,60.011,0.0127
4001,BUSID_04,PMU_04,1/24/2021,7:55:12,7.9911,-11.516,0.7052,-79.579,60.012,0.0132
4002,BUSID_04,PMU_04,1/24/2021,8:52:48,7.9898,-11.517,0.7051,-79.577,60.012,0.0141
4003,BUSID_04,PMU_04,1/24/2021,9:36:00,7.9889,-11.518,0.7051,-79.576,60.013,0.0146
4004,BUSID_04,PMU_04,1/24/2021,10:19:12,7.9885,-11.52,0.705,-79.576,60.013,0.0148
4005,BUSID_04,PMU_04,1/24/2021,11:16:48,7.9888,-11.52,0.7051,-79.577,60.014,0.0151
4006,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9896,-11.521,0.7051,-79.579,60.014,0.0149
4007,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9907,-11.521,0.7052,-79.581,60.014,0.0143
4008,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9921,-11.521,0.7053,-79.584,60.015,0.0139
4009,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9936,-11.521,0.7054,-79.587,60.016,0.0132
4010,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9949,-11.521,0.7055,-79.59,60.016,0.0123
4011,BUSID_04,PMU_04,1/24/2021,16:04:48,7.9961,-11.521,0.7056,-79.592,60.016,0.0117
4012,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9968,-11.52,0.7057,-79.593,60.017,0.0111
4013,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9971,-11.52,0.7057,-79.594,60.017,0.0104
4014,BUSID_04,PMU_04,1/24/2021,18:28:48,7.997,-11.519,0.7057,-79.594,60.017,0.0103
4015,BUSID_04,PMU_04,1/24/2021,19:12:00,7.9966,-11.519,0.7056,-79.593,60.018,0.0102
4016,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9958,-11.519,0.7056,-79.591,60.018,0.01
4017,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9948,-11.519,0.7055,-79.589,60.018,0.0104
4018,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9938,-11.519,0.7054,-79.588,60.019,0.0107
4019,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9929,-11.52,0.7053,-79.586,60.019,0.0108
4020,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9921,-11.52,0.7053,-79.585,60.02,0.0113
4021,BUSID_04,PMU_04,1/24/2021,0:00:00,7.9917,-11.521,0.7052,-79.584,60.02,0.0116
4022,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9915,-11.522,0.7052,-79.584,60.02,0.0116
4023,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9916,-11.522,0.7052,-79.585,60.021,0.0118
4024,BUSID_04,PMU_04,1/24/2021,2:24:00,7.992,-11.523,0.7053,-79.586,60.021,0.0117
4025,BUSID_04,PMU_04,1/24/2021,3:07:12,7.9927,-11.523,0.7053,-79.587,60.021,0.0113
4026,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9935,-11.523,0.7054,-79.589,60.022,0.0111
4027,BUSID_04,PMU_04,1/24/2021,4:48:00,7.9943,-11.524,0.7054,-79.591,60.022,0.0107
4028,BUSID_04,PMU_04,1/24/2021,5:31:12,7.9951,-11.524,0.7055,-79.593,60.023,0.0101
4029,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9957,-11.523,0.7055,-79.594,60.023,0.0098
4030,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9962,-11.523,0.7056,-79.595,60.023,0.0094
4031,BUSID_04,PMU_04,1/24/2021,7:55:12,7.9964,-11.523,0.7056,-79.595,60.023,0.0089
4032,BUSID_04,PMU_04,1/24/2021,8:52:48,7.9963,-11.523,0.7056,-79.595,60.024,0.0088
4033,BUSID_04,PMU_04,1/24/2021,9:36:00,7.9961,-11.523,0.7056,-79.595,60.024,0.0087
4034,BUSID_04,PMU_04,1/24/2021,10:19:12,7.9957,-11.523,0.7055,-79.594,60.024,0.0084
4035,BUSID_04,PMU_04,1/24/2021,11:16:48,7.9952,-11.523,0.7055,-79.593,60.025,0.0086
4036,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9947,-11.523,0.7054,-79.592,60.025,0.0087
4037,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9941,-11.523,0.7054,-79.591,60.025,0.0086
4038,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9937,-11.523,0.7054,-79.591,60.026,0.0089
4039,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9935,-11.524,0.7053,-79.59,60.026,0.009
4040,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9934,-11.524,0.7053,-79.59,60.026,0.0088
4041,BUSID_04,PMU_04,1/24/2021,16:04:48,7.9935,-11.524,0.7053,-79.591,60.026,0.0089
4042,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9937,-11.525,0.7054,-79.591,60.027,0.0089
4043,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9941,-11.525,0.7054,-79.592,60.027,0.0085
4044,BUSID_04,PMU_04,1/24/2021,18:28:48,7.9945,-11.525,0.7054,-79.593,60.027,0.0084
4045,BUSID_04,PMU_04,1/24/2021,19:12:00,7.995,-11.525,0.7054,-79.594,60.028,0.0082
4046,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9954,-11.525,0.7055,-79.595,60.028,0.0077
4047,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9958,-11.525,0.7055,-79.596,60.028,0.0075
4048,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9961,-11.525,0.7055,-79.597,60.028,0.0073
4049,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9962,-11.525,0.7055,-79.597,60.029,0.0069
4050,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9962,-11.525,0.7055,-79.597,60.029,0.0068
4051,BUSID_04,PMU_04,1/24/2021,0:00:00,7.9961,-11.525,0.7055,-79.597,60.029,0.0067
4052,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9959,-11.525,0.7055,-79.596,60.029,0.0064
4053,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9956,-11.525,0.7055,-79.596,60.029,0.0065
4054,BUSID_04,PMU_04,1/24/2021,2:24:00,7.9953,-11.525,0.7055,-79.596,60.03,0.0065
4055,BUSID_04,PMU_04,1/24/2021,3:07:12,7.995,-11.526,0.7054,-79.595,60.03,0.0063
4056,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9948,-11.526,0.7054,-79.595,60.03,0.0065
4057,BUSID_04,PMU_04,1/24/2021,4:48:00,7.9947,-11.526,0.7054,-79.595,60.03,0.0065
4058,BUSID_04,PMU_04,1/24/2021,5:31:12,7.9946,-11.526,0.7054,-79.595,60.03,0.0063
4059,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9947,-11.526,0.7054,-79.595,60.031,0.0063
4060,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9948,-11.527,0.7054,-79.595,60.031,0.0063
4061,BUSID_04,PMU_04,1/24/2021,7:55:12,7.995,-11.527,0.7054,-79.596,60.031,0.0059
4062,BUSID_04,PMU_04,1/24/2021,8:52:48,7.9953,-11.527,0.7054,-79.596,60.031,0.0059
4063,BUSID_04,PMU_04,1/24/2021,9:36:00,7.9956,-11.527,0.7055,-79.597,60.032,0.0057
4064,BUSID_04,PMU_04,1/24/2021,10:19:12,7.9958,-11.527,0.7055,-79.598,60.032,0.0053
4065,BUSID_04,PMU_04,1/24/2021,11:16:48,7.996,-11.527,0.7055,-79.598,60.032,0.0052
4066,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9962,-11.527,0.7055,-79.599,60.032,0.0051
4067,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9963,-11.527,0.7055,-79.599,60.032,0.0047
4068,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9963,-11.527,0.7055,-79.599,60.032,0.0047
4069,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9962,-11.527,0.7055,-79.599,60.032,0.0046
4070,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9961,-11.527,0.7055,-79.599,60.033,0.0043
4071,BUSID_04,PMU_04,1/24/2021,16:04:48,7.996,-11.527,0.7055,-79.598,60.033,0.0043
4072,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9958,-11.527,0.7055,-79.598,60.033,0.0043
4073,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9957,-11.527,0.7055,-79.598,60.033,0.0041
4074,BUSID_04,PMU_04,1/24/2021,18:28:48,7.9956,-11.528,0.7054,-79.598,60.033,0.0041
4075,BUSID_04,PMU_04,1/24/2021,19:12:00,7.9955,-11.527,0.7054,-79.598,60.033,0.0041
4076,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9955,-11.528,0.7054,-79.598,60.033,0.0039
4077,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9955,-11.528,0.7054,-79.598,60.034,0.0039
4078,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9956,-11.528,0.7054,-79.598,60.034,0.0038
4079,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9957,-11.528,0.7055,-79.598,60.034,0.0036
4080,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9958,-11.528,0.7055,-79.599,60.034,0.0035
4081,BUSID_04,PMU_04,1/24/2021,0:00:00,7.996,-11.528,0.7055,-79.599,60.034,0.0034
4082,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9961,-11.528,0.7055,-79.599,60.034,0.0031
4083,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9963,-11.528,0.7055,-79.6,60.034,0.003
4084,BUSID_04,PMU_04,1/24/2021,2:24:00,7.9963,-11.528,0.7055,-79.6,60.034,0.0029
4085,BUSID_04,PMU_04,1/24/2021,3:07:12,7.9964,-11.528,0.7055,-79.6,60.035,0.0025
4086,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9964,-11.528,0.7055,-79.6,60.035,0.0025
4087,BUSID_04,PMU_04,1/24/2021,4:48:00,7.9964,-11.528,0.7055,-79.6,60.035,0.0024
4088,BUSID_04,PMU_04,1/24/2021,5:31:12,7.9963,-11.528,0.7055,-79.6,60.035,0.0022
4089,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9963,-11.528,0.7055,-79.6,60.035,0.0022
4090,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9962,-11.528,0.7055,-79.6,60.035,0.0021
4091,BUSID_04,PMU_04,1/24/2021,7:55:12,7.9961,-11.529,0.7055,-79.6,60.035,0.0019
4092,BUSID_04,PMU_04,1/24/2021,8:52:48,7.996,-11.528,0.7055,-79.599,60.035,0.0019
4093,BUSID_04,PMU_04,1/24/2021,9:36:00,7.996,-11.529,0.7055,-79.599,60.035,0.0019
4094,BUSID_04,PMU_04,1/24/2021,10:19:12,7.996,-11.529,0.7055,-79.599,60.035,0.0016
4095,BUSID_04,PMU_04,1/24/2021,11:16:48,7.996,-11.529,0.7055,-79.6,60.035,0.0017
4096,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9961,-11.529,0.7055,-79.6,60.035,0.0016
4097,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9961,-11.529,0.7055,-79.6,60.035,0.0014
4098,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9962,-11.529,0.7055,-79.6,60.035,0.0013
4099,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9963,-11.529,0.7055,-79.6,60.035,0.0012
4100,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9964,-11.529,0.7055,-79.6,60.035,0.0009
4101,BUSID_04,PMU_04,1/24/2021,16:04:48,7.9964,-11.529,0.7055,-79.601,60.035,0.0008
4102,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9965,-11.529,0.7055,-79.601,60.035,0.0008
4103,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9965,-11.529,0.7055,-79.601,60.035,0.0005
4104,BUSID_04,PMU_04,1/24/2021,18:28:48,7.9965,-11.529,0.7055,-79.601,60.035,0.0005
4105,BUSID_04,PMU_04,1/24/2021,19:12:00,7.9965,-11.529,0.7055,-79.601,60.035,0.0004
4106,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9965,-11.529,0.7055,-79.601,60.035,0.0002
4107,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9964,-11.529,0.7055,-79.601,60.035,0.0002
4108,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9964,-11.529,0.7055,-79.6,60.035,0.0001
4109,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9964,-11.529,0.7055,-79.6,60.035,-0.0001
4110,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9963,-11.529,0.7055,-79.6,60.035,-0.0001
4111,BUSID_04,PMU_04,1/24/2021,0:00:00,7.9963,-11.529,0.7055,-79.6,60.035,-0.0001
4112,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9963,-11.529,0.7055,-79.6,60.035,-0.0004
4113,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9963,-11.529,0.7055,-79.6,60.035,-0.0004
4114,BUSID_04,PMU_04,1/24/2021,2:24:00,7.9963,-11.529,0.7055,-79.6,60.035,-0.0004
4115,BUSID_04,PMU_04,1/24/2021,3:07:12,7.9964,-11.529,0.7055,-79.6,60.035,-0.0007
4116,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9964,-11.529,0.7055,-79.601,60.035,-0.0007
4117,BUSID_04,PMU_04,1/24/2021,4:48:00,7.9965,-11.529,0.7055,-79.601,60.035,-0.0007
4118,BUSID_04,PMU_04,1/24/2021,5:31:12,7.9965,-11.529,0.7055,-79.601,60.035,-0.001
4119,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9965,-11.529,0.7055,-79.601,60.035,-0.001
4120,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9966,-11.529,0.7055,-79.601,60.035,-0.0011
4121,BUSID_04,PMU_04,1/24/2021,7:55:12,7.9966,-11.529,0.7055,-79.601,60.035,-0.0014
4122,BUSID_04,PMU_04,1/24/2021,8:52:48,7.9966,-11.529,0.7055,-79.601,60.035,-0.0014
4123,BUSID_04,PMU_04,1/24/2021,9:36:00,7.9966,-11.529,0.7055,-79.601,60.035,-0.0014
4124,BUSID_04,PMU_04,1/24/2021,10:19:12,7.9966,-11.529,0.7055,-79.601,60.035,-0.0017
4125,BUSID_04,PMU_04,1/24/2021,11:16:48,7.9965,-11.529,0.7055,-79.601,60.035,-0.0017
4126,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9965,-11.529,0.7055,-79.601,60.035,-0.0017
4127,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9965,-11.529,0.7055,-79.601,60.035,-0.0019
4128,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9965,-11.529,0.7055,-79.6,60.035,-0.0019
4129,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9965,-11.529,0.7055,-79.6,60.035,-0.0019
4130,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9965,-11.529,0.7055,-79.6,60.035,-0.0022
4131,BUSID_04,PMU_04,1/24/2021,16:04:48,7.9965,-11.529,0.7055,-79.6,60.035,-0.0022
4132,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9965,-11.529,0.7055,-79.6,60.035,-0.0022
4133,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9965,-11.529,0.7055,-79.6,60.035,-0.0025
4134,BUSID_04,PMU_04,1/24/2021,18:28:48,7.9965,-11.529,0.7055,-79.6,60.034,-0.0025
4135,BUSID_04,PMU_04,1/24/2021,19:12:00,7.9965,-11.529,0.7055,-79.6,60.034,-0.0025
4136,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9966,-11.529,0.7055,-79.6,60.034,-0.0028
4137,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9966,-11.529,0.7055,-79.6,60.034,-0.0027
4138,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9966,-11.529,0.7055,-79.6,60.034,-0.0028
4139,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9966,-11.529,0.7055,-79.601,60.034,-0.003
4140,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9966,-11.529,0.7055,-79.6,60.034,-0.003
4141,BUSID_04,PMU_04,1/24/2021,0:00:00,7.9966,-11.529,0.7055,-79.6,60.034,-0.0031
4142,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9966,-11.529,0.7055,-79.6,60.034,-0.0033
4143,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9966,-11.529,0.7055,-79.6,60.034,-0.0032
4144,BUSID_04,PMU_04,1/24/2021,2:24:00,7.9966,-11.529,0.7055,-79.6,60.033,-0.0033
4145,BUSID_04,PMU_04,1/24/2021,3:07:12,7.9965,-11.529,0.7055,-79.6,60.033,-0.0035
4146,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9965,-11.529,0.7055,-79.6,60.033,-0.0035
4147,BUSID_04,PMU_04,1/24/2021,4:48:00,7.9965,-11.529,0.7055,-79.6,60.033,-0.0035
4148,BUSID_04,PMU_04,1/24/2021,5:31:12,7.9965,-11.529,0.7055,-79.6,60.033,-0.0037
4149,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9965,-11.529,0.7055,-79.6,60.033,-0.0037
4150,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9965,-11.529,0.7055,-79.6,60.033,-0.0037
4151,BUSID_04,PMU_04,1/24/2021,7:55:12,7.9965,-11.529,0.7055,-79.6,60.033,-0.004
4152,BUSID_04,PMU_04,1/24/2021,8:52:48,7.9965,-11.529,0.7055,-79.6,60.032,-0.0039
4153,BUSID_04,PMU_04,1/24/2021,9:36:00,7.9965,-11.529,0.7055,-79.6,60.032,-0.004
4154,BUSID_04,PMU_04,1/24/2021,10:19:12,7.9965,-11.529,0.7055,-79.6,60.032,-0.0042
4155,BUSID_04,PMU_04,1/24/2021,11:16:48,7.9966,-11.529,0.7055,-79.6,60.032,-0.0042
4156,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9966,-11.529,0.7055,-79.6,60.032,-0.0042
4157,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9966,-11.529,0.7055,-79.6,60.032,-0.0044
4158,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9966,-11.529,0.7055,-79.6,60.032,-0.0044
4159,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9966,-11.528,0.7055,-79.6,60.032,-0.0044
4160,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9965,-11.528,0.7055,-79.6,60.031,-0.0047
4161,BUSID_04,PMU_04,1/24/2021,16:04:48,7.9965,-11.528,0.7055,-79.6,60.031,-0.0046
4162,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9965,-11.528,0.7055,-79.599,60.031,-0.0046
4163,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9965,-11.528,0.7055,-79.599,60.031,-0.0048
4164,BUSID_04,PMU_04,1/24/2021,18:28:48,7.9965,-11.528,0.7055,-79.599,60.031,-0.0048
4165,BUSID_04,PMU_04,1/24/2021,19:12:00,7.9965,-11.528,0.7055,-79.599,60.031,-0.0048
4166,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9965,-11.528,0.7055,-79.599,60.03,-0.0051
4167,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9965,-11.528,0.7055,-79.599,60.03,-0.005
4168,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9965,-11.528,0.7055,-79.599,60.03,-0.005
4169,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9965,-11.528,0.7055,-79.599,60.03,-0.0052
4170,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9965,-11.528,0.7055,-79.599,60.03,-0.0051
4171,BUSID_04,PMU_04,1/24/2021,0:00:00,7.9965,-11.528,0.7055,-79.599,60.03,-0.0052
4172,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9965,-11.528,0.7055,-79.599,60.029,-0.0054
4173,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9965,-11.528,0.7055,-79.599,60.029,-0.0053
4174,BUSID_04,PMU_04,1/24/2021,2:24:00,7.9965,-11.528,0.7055,-79.599,60.029,-0.0053
4175,BUSID_04,PMU_04,1/24/2021,3:07:12,7.9965,-11.528,0.7055,-79.599,60.029,-0.0056
4176,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9965,-11.528,0.7055,-79.598,60.029,-0.0055
4177,BUSID_04,PMU_04,1/24/2021,4:48:00,7.9965,-11.528,0.7055,-79.598,60.029,-0.0055
4178,BUSID_04,PMU_04,1/24/2021,5:31:12,7.9965,-11.528,0.7055,-79.598,60.028,-0.0058
4179,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9965,-11.528,0.7055,-79.598,60.028,-0.0057
4180,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9964,-11.527,0.7055,-79.598,60.028,-0.0057
4181,BUSID_04,PMU_04,1/24/2021,7:55:12,7.9964,-11.528,0.7055,-79.598,60.028,-0.0059
4182,BUSID_04,PMU_04,1/24/2021,8:52:48,7.9964,-11.527,0.7055,-79.598,60.028,-0.0058
4183,BUSID_04,PMU_04,1/24/2021,9:36:00,7.9964,-11.527,0.7055,-79.598,60.027,-0.0058
4184,BUSID_04,PMU_04,1/24/2021,10:19:12,7.9964,-11.527,0.7055,-79.598,60.027,-0.006
4185,BUSID_04,PMU_04,1/24/2021,11:16:48,7.9964,-11.527,0.7055,-79.598,60.027,-0.0059
4186,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9964,-11.527,0.7055,-79.598,60.027,-0.0059
4187,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9964,-11.527,0.7055,-79.598,60.026,-0.0062
4188,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9964,-11.527,0.7055,-79.598,60.026,-0.0061
4189,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9964,-11.527,0.7055,-79.597,60.026,-0.0061
4190,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9964,-11.527,0.7055,-79.597,60.026,-0.0063
4191,BUSID_04,PMU_04,1/24/2021,16:04:48,7.9964,-11.527,0.7055,-79.597,60.026,-0.0062
4192,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9964,-11.527,0.7055,-79.597,60.026,-0.0062
4193,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9964,-11.527,0.7055,-79.597,60.025,-0.0064
4194,BUSID_04,PMU_04,1/24/2021,18:28:48,7.9964,-11.527,0.7055,-79.597,60.025,-0.0063
4195,BUSID_04,PMU_04,1/24/2021,19:12:00,7.9964,-11.527,0.7055,-79.597,60.025,-0.0063
4196,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9964,-11.527,0.7055,-79.597,60.025,-0.0065
4197,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9964,-11.527,0.7055,-79.597,60.024,-0.0065
4198,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9964,-11.527,0.7055,-79.597,60.024,-0.0064
4199,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9963,-11.527,0.7055,-79.597,60.024,-0.0067
4200,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9963,-11.527,0.7055,-79.597,60.024,-0.0065
4201,BUSID_04,PMU_04,1/24/2021,0:00:00,7.9963,-11.527,0.7055,-79.597,60.024,-0.0065
4202,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9963,-11.526,0.7055,-79.596,60.023,-0.0067
4203,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9963,-11.526,0.7055,-79.596,60.023,-0.0066
4204,BUSID_04,PMU_04,1/24/2021,2:24:00,7.9963,-11.526,0.7055,-79.596,60.023,-0.0066
4205,BUSID_04,PMU_04,1/24/2021,3:07:12,7.9963,-11.526,0.7055,-79.596,60.023,-0.0068
4206,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9963,-11.526,0.7055,-79.596,60.023,-0.0067
4207,BUSID_04,PMU_04,1/24/2021,4:48:00,7.9963,-11.526,0.7055,-79.596,60.022,-0.0067
4208,BUSID_04,PMU_04,1/24/2021,5:31:12,7.9963,-11.526,0.7055,-79.596,60.022,-0.0069
4209,BUSID_04,PMU_04,1/24/2021,6:28:48,7.9963,-11.526,0.7055,-79.596,60.022,-0.0068
4210,BUSID_04,PMU_04,1/24/2021,7:12:00,7.9963,-11.526,0.7055,-79.596,60.022,-0.0068
4211,BUSID_04,PMU_04,1/24/2021,7:55:12,7.9963,-11.526,0.7055,-79.596,60.021,-0.007
4212,BUSID_04,PMU_04,1/24/2021,8:52:48,7.9963,-11.526,0.7055,-79.596,60.021,-0.0069
4213,BUSID_04,PMU_04,1/24/2021,9:36:00,7.9963,-11.526,0.7055,-79.595,60.021,-0.0069
4214,BUSID_04,PMU_04,1/24/2021,10:19:12,7.9962,-11.526,0.7055,-79.595,60.021,-0.0071
4215,BUSID_04,PMU_04,1/24/2021,11:16:48,7.9962,-11.526,0.7055,-79.595,60.02,-0.0069
4216,BUSID_04,PMU_04,1/24/2021,12:00:00,7.9962,-11.526,0.7055,-79.595,60.02,-0.0069
4217,BUSID_04,PMU_04,1/24/2021,12:43:12,7.9962,-11.526,0.7055,-79.595,60.02,-0.0071
4218,BUSID_04,PMU_04,1/24/2021,13:40:48,7.9962,-11.526,0.7055,-79.595,60.02,-0.007
4219,BUSID_04,PMU_04,1/24/2021,14:24:00,7.9962,-11.525,0.7055,-79.595,60.02,-0.007
4220,BUSID_04,PMU_04,1/24/2021,15:07:12,7.9962,-11.526,0.7055,-79.595,60.019,-0.0072
4221,BUSID_04,PMU_04,1/24/2021,16:04:48,7.9962,-11.525,0.7055,-79.595,60.019,-0.007
4222,BUSID_04,PMU_04,1/24/2021,16:48:00,7.9962,-11.525,0.7055,-79.595,60.019,-0.007
4223,BUSID_04,PMU_04,1/24/2021,17:31:12,7.9962,-11.525,0.7055,-79.594,60.019,-0.0072
4224,BUSID_04,PMU_04,1/24/2021,18:28:48,7.9962,-11.525,0.7055,-79.594,60.018,-0.007
4225,BUSID_04,PMU_04,1/24/2021,19:12:00,7.9962,-11.525,0.7055,-79.594,60.018,-0.007
4226,BUSID_04,PMU_04,1/24/2021,19:55:12,7.9962,-11.525,0.7055,-79.594,60.018,-0.0072
4227,BUSID_04,PMU_04,1/24/2021,20:52:48,7.9962,-11.525,0.7055,-79.594,60.018,-0.0071
4228,BUSID_04,PMU_04,1/24/2021,21:36:00,7.9962,-11.525,0.7055,-79.594,60.017,-0.0071
4229,BUSID_04,PMU_04,1/24/2021,22:19:12,7.9962,-11.525,0.7055,-79.594,60.017,-0.0073
4230,BUSID_04,PMU_04,1/24/2021,23:16:48,7.9961,-11.525,0.7055,-79.594,60.017,-0.0071
4231,BUSID_04,PMU_04,1/24/2021,0:00:00,7.9961,-11.525,0.7055,-79.594,60.017,-0.0071
4232,BUSID_04,PMU_04,1/24/2021,0:43:12,7.9961,-11.525,0.7055,-79.594,60.016,-0.0073
4233,BUSID_04,PMU_04,1/24/2021,1:40:48,7.9961,-11.525,0.7055,-79.594,60.016,-0.0071
4234,BUSID_04,PMU_04,1/24/2021,2:24:00,7.9961,-11.525,0.7055,-79.594,60.016,-0.0071
4235,BUSID_04,PMU_04,1/24/2021,3:07:12,7.9961,-11.525,0.7055,-79.593,60.016,-0.0073
4236,BUSID_04,PMU_04,1/24/2021,4:04:48,7.9961,-11.525,0.7055,-79.593,60.015,-0.0072
