Time,Voltage Magnitude,Voltage Angle,Current Magnitude,Current Angle,Frequency,ROCOF
73.5,7.9959,-11.522,0.7055,-79.589,60.003,0
73.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
73.566,7.9959,-11.522,0.7055,-79.589,60.003,0
73.6,7.9959,-11.522,0.7055,-79.589,60.003,0
73.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
73.666,7.9959,-11.522,0.7055,-79.589,60.003,0
73.7,7.9959,-11.522,0.7055,-79.589,60.003,0
73.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
73.766,7.9959,-11.522,0.7055,-79.589,60.003,0
73.8,7.9959,-11.522,0.7055,-79.589,60.003,0
73.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
73.866,7.9959,-11.522,0.7055,-79.589,60.003,0
73.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
73.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
73.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74,7.9959,-11.522,0.7055,-79.589,60.003,0
74.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.066,7.9959,-11.522,0.7055,-79.589,60.003,0
74.1,7.9959,-11.522,0.7055,-79.589,60.003,0
74.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.166,7.9959,-11.522,0.7055,-79.589,60.003,0
74.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.266,7.9959,-11.522,0.7055,-79.589,60.003,0
74.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.366,7.9959,-11.522,0.7055,-79.589,60.003,0
74.4,7.9959,-11.522,0.7055,-79.589,60.003,0
74.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.666,7.9959,-11.522,0.7055,-79.589,60.003,0
74.7,7.9959,-11.522,0.7055,-79.589,60.003,0
74.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.766,7.9959,-11.522,0.7055,-79.589,60.003,0
74.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.866,7.9959,-11.522,0.7055,-79.589,60.003,0
74.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
74.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
74.966,7.9959,-11.522,0.7055,-79.589,60.003,0
75,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.166,7.9959,-11.522,0.7055,-79.589,60.003,0
75.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.3,7.9959,-11.522,0.7055,-79.589,60.003,0
75.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.566,7.9959,-11.522,0.7055,-79.589,60.003,0
75.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.666,7.9959,-11.522,0.7055,-79.589,60.003,0
75.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.766,7.9959,-11.522,0.7055,-79.589,60.003,0
75.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
75.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
75.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.066,7.9959,-11.522,0.7055,-79.589,60.003,0
76.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
76.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.566,7.9959,-11.522,0.7055,-79.589,60.003,0
76.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
76.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
76.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
77.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
77.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
77.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
77.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
77.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
77.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
77.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
77.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
77.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
77.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
77.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
78.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
78.166,7.9959,-11.522,0.7055,-79.589,60.003,0
78.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
78.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
78.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
78.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
78.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
78.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
78.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
78.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
78.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
78.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
79.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
79.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
79.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
79.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
79.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
79.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
79.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
79.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
79.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
79.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
79.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
80.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
80.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
80.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
81.066,7.9959,-11.522,0.7055,-79.589,60.003,0
81.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
81.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
81.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
82.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
82.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
82.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
82.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
82.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
82.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
82.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
82.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
82.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
82.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
82.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
83.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
83.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
83.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
83.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
83.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
83.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
83.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
83.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
83.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
83.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
83.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
84.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
84.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
84.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
84.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
84.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
84.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
84.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
84.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
84.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
84.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
84.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
85.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
85.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
85.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
86.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
86.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
86.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
86.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
86.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
86.566,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.6,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.633,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
86.666,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.7,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.733,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
86.766,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.8,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.833,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
86.866,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.9,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
86.933,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
86.966,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.033,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
87.066,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.1,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.133,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
87.166,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.2,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.233,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
87.266,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.3,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.333,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
87.366,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.4,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.433,7.9959,-11.522,0.7055,-79.589,60.003,-0.0002
87.466,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.5,7.9959,-11.522,0.7055,-79.589,60.003,0.0001
87.533,7.9959,-11.522,0.7055,-79.589,60.003,-0.0001
